L/W,H/P,Wi/Wo,P/Wu,CPK obs,Predicted_CPK
5.08060672833022,0.5031,1.28491656812508,0.844525865382152,1.56157528401958,1.6535309022049764
5.0806600389464,0.1519,1.28485087373538,0.84452188172594,2.43622729527519,2.163003515450127
5.0806600389464,0.19977,1.28485087373538,0.84452188172594,2.24275576099211,2.093558506450127
5.0806600389464,0.20383,1.28485087373538,0.84452188172594,2.20962985753818,2.0876686644501268
5.0806600389464,0.25398,1.28485087373538,0.84452188172594,2.04105355744594,2.014916059450127
5.0806600389464,0.30351,1.28485087373538,0.84452188172594,1.90128459977452,1.9430628884501269
5.0806600389464,0.4005,1.28485087373538,0.84452188172594,1.65802259710977,1.8023594954501265
5.0806600389464,0.69979,1.28485087373538,0.84452188172594,1.21971405554986,1.3681794924501267
5.08055342044581,0.15638,1.28498226251478,0.844504227517294,2.41544751268255,2.156540336569322
5.08055342044581,0.2096,1.28498226251478,0.844504227517294,2.21507048578017,2.079334082569322
5.08055342044581,0.25929,1.28498226251478,0.844504227517294,2.03130686856264,2.007248799569322
5.08055342044581,0.30713,1.28498226251478,0.844504227517294,1.8814813481937,1.9378473115693216
5.08055342044581,0.34531,1.28498226251478,0.844504227517294,1.76315525903151,1.8824595855693218
5.08055342044581,0.51106,1.28498226251478,0.844504227517294,1.45634063797079,1.6420060605693219
5.08055342044581,0.56154,1.28498226251478,0.844504227517294,1.37307036740969,1.5687747245693218
5.08055342044581,0.60009,1.28498226251478,0.844504227517294,1.32927599692544,1.5128502395693215
5.08055342044581,0.71137,1.28498226251478,0.844504227517294,1.21750382167563,1.3514163435693218
5.08055342044581,0.81053,1.28498226251478,0.844504227517294,1.13860282705611,1.2075649315693218
5.08055342044581,0.87187,1.28498226251478,0.844504227517294,1.09038837509608,1.1185789935693218
5.08055342044581,0.92218,1.28498226251478,0.844504227517294,1.04217392313605,1.0455942765693216
5.08055342044581,0.9799,1.28498226251478,0.844504227517294,1.0268306518063,0.9618598725693216
5.08055342044581,0.15164,1.28498226251478,0.844427363566487,2.4513670253651,2.1634451634086758
5.08055342044581,0.17037,1.28498226251478,0.844427363566487,2.38501499769408,2.136273552408676
5.08055342044581,0.20143,1.28498226251478,0.844427363566487,2.27588471022291,2.0912148104086756
5.08055342044581,0.23114,1.28498226251478,0.844427363566487,2.15151276249039,2.048114513408676
5.08055342044581,0.25055,1.28498226251478,0.844427363566487,2.08795503920062,2.019956426408676
5.08055342044581,0.28051,1.28498226251478,0.844427363566487,1.98710605380477,1.976493454408676
5.08055342044581,0.30333,1.28498226251478,0.844427363566487,1.92969580015373,1.9433884804086756
5.08055342044581,0.35345,1.28498226251478,0.844427363566487,1.78286780630284,1.870679396408676
5.08055342044581,0.40285,1.28498226251478,0.844427363566487,1.66235707916987,1.7990148164086759
5.08055342044581,0.45062,1.28498226251478,0.844427363566487,1.59006080399693,1.729714877408676
5.08055342044581,0.5002,1.28498226251478,0.844427363566487,1.49581653804766,1.6577891714086763
5.08055342044581,0.60262,1.28498226251478,0.844427363566487,1.35117318216756,1.5092084774086758
5.08055342044581,0.70359,1.28498226251478,0.844427363566487,1.23940100691776,1.3627312984086761
5.08055342044581,0.80094,1.28498226251478,0.844427363566487,1.14957682244427,1.2215056534086761
5.08055342044581,0.90282,1.28498226251478,0.844427363566487,1.09257301306687,1.073708337408676
5.08055342044581,0.9989,1.28498226251478,0.844427363566487,1.05096328055342,0.934325081408676
5.08118081180812,0.30948,1.28548895899054,0.844710947109471,1.9145889298893,1.9346982006217748
5.08118081180812,0.35327,1.28548895899054,0.844710947109471,1.77871815498155,1.871172047621775
5.08118081180812,0.40611,1.28548895899054,0.844710947109471,1.64721719557196,1.7945170596217745
5.08118081180812,0.50292,1.28548895899054,0.844710947109471,1.47628627306273,1.654074792621775
5.08118081180812,0.60968,1.28548895899054,0.844710947109471,1.32064970479705,1.499198060621775
5.08118081180812,0.80058,1.28548895899054,0.844710947109471,1.1519036900369,1.222259430621775
5.08118081180812,0.90716,1.28548895899054,0.844710947109471,1.06201760147601,1.0676438246217748
